GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),TIMEPERIOD (CODE),TIMEPERIOD (DISPLAY),TIMEPERIOD (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,1.8 [0.8-3.4],1.80000,0.80000,3.40000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1979,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,0.1 [0.0-0.3],0.10000,0.00000,0.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1981,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,0.1 [0.0-0.3],0.10000,0.00000,0.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,0.1 [0.0-0.5],0.10000,0.00000,0.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1988,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,0.2 [0.0-0.6],0.20000,0.00000,0.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1995,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,0.4 [0.1-1.0],0.40000,0.10000,1.00000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1997,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,0.5 [0.1-1.2],0.50000,0.10000,1.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2004,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,0.9 [0.4-1.9],0.90000,0.40000,1.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2006,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,1.1 [0.5-2.2],1.10000,0.50000,2.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2011,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,1.7 [0.8-3.3],1.70000,0.80000,3.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2013,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,2.0 [0.9-3.9],2.00000,0.90000,3.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,2.4 [1.0-4.7],2.40000,1.00000,4.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1979,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.0 [0.0-0.1],0.00000,0.00000,0.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1981,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.0 [0.0-0.2],0.00000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.1 [0.0-0.2],0.10000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1988,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.1 [0.0-0.3],0.10000,0.00000,0.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1995,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.2 [0.1-0.5],0.20000,0.10000,0.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1997,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.2 [0.1-0.6],0.20000,0.10000,0.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2004,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.5 [0.2-1.0],0.50000,0.20000,1.00000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2006,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,0.6 [0.3-1.1],0.60000,0.30000,1.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2011,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,1.0 [0.5-1.7],1.00000,0.50000,1.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2013,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,1.2 [0.6-2.1],1.20000,0.60000,2.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,1.4 [0.6-2.6],1.40000,0.60000,2.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1979,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,0.0 [0.0-0.3],0.00000,0.00000,0.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1981,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,0.1 [0.0-0.3],0.10000,0.00000,0.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,0.1 [0.0-0.5],0.10000,0.00000,0.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1988,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,0.1 [0.0-0.6],0.10000,0.00000,0.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1995,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,0.4 [0.1-1.0],0.40000,0.10000,1.00000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1997,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,0.4 [0.1-1.2],0.40000,0.10000,1.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2004,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,0.9 [0.3-1.9],0.90000,0.30000,1.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2006,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,1.0 [0.4-2.2],1.00000,0.40000,2.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2011,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,1.5 [0.6-3.0],1.50000,0.60000,3.00000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2013,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,1.7 [0.7-3.5],1.70000,0.70000,3.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,,,,2.0 [0.7-4.2],2.00000,0.70000,4.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1979,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,0.1 [0.0-0.4],0.10000,0.00000,0.40000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1981,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,0.1 [0.0-0.5],0.10000,0.00000,0.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,0.2 [0.0-0.7],0.20000,0.00000,0.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1988,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,0.2 [0.0-0.8],0.20000,0.00000,0.80000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1995,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,0.5 [0.1-1.5],0.50000,0.10000,1.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1997,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,0.6 [0.1-1.7],0.60000,0.10000,1.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2004,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,1.1 [0.3-2.8],1.10000,0.30000,2.80000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2006,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,1.3 [0.4-3.1],1.30000,0.40000,3.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2011,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,1.9 [0.6-4.3],1.90000,0.60000,4.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2013,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,2.2 [0.6-4.9],2.20000,0.60000,4.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,,,,2.5 [0.7-5.8],2.50000,0.70000,5.80000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1979,1979,,AFR,Africa,,NGA,1979,1979,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.0 [0.0-0.2],0.00000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1981,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.0 [0.0-0.2],0.00000,0.00000,0.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1986,1986,,AFR,Africa,,NGA,1986,1986,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.1 [0.0-0.4],0.10000,0.00000,0.40000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1988,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.1 [0.0-0.4],0.10000,0.00000,0.40000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1995,1995,,AFR,Africa,,NGA,1995,1995,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.3 [0.1-0.8],0.30000,0.10000,0.80000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1997,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.4 [0.1-0.9],0.40000,0.10000,0.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2004,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.7 [0.3-1.5],0.70000,0.30000,1.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2006,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,0.8 [0.3-1.7],0.80000,0.30000,1.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2011,2011,,AFR,Africa,,NGA,2011,2011,Nigeria,,YEARS10-19,10-19 years of age,,FMLE,Female,,,,,,,,1.3 [0.5-2.4],1.30000,0.50000,2.40000,,,
