GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1975,1975,,AFR,Africa,,,1975,1975,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,242.95 [219.75-268.69],242.95431,219.75332,268.69441,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1976,1976,,AFR,Africa,,,1976,1976,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,235.4 [213.7-259.37],235.39665,213.69772,259.36978,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1989,1989,,AFR,Africa,,,1989,1989,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,209.56 [196.06-224.15],209.55813,196.06318,224.14645,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,209.33 [196.23-223.59],209.33116,196.22645,223.59222,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,208.78 [195.86-222.78],208.78343,195.86111,222.78184,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,208.08 [195.29-221.72],208.07688,195.28786,221.71844,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,150.24 [140.47-160.54],150.23808,140.46712,160.53968,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,145.79 [135.76-156.19],145.78902,135.76252,156.18849,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,141.91 [131.59-152.53],141.90722,131.59371,152.53457,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,138.51 [127.76-149.58],138.50961,127.76184,149.58006,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1968,1968,,AFR,Africa,,,1968,1968,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,164.25 [145.36-186.79],164.25481,145.35571,186.79208,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1969,1969,,AFR,Africa,,,1969,1969,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,160.28 [141.96-182],160.27876,141.96142,181.99514,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1970,1970,,AFR,Africa,,,1970,1970,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,155.95 [138.43-176.65],155.95336,138.42710,176.65006,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1971,1971,,AFR,Africa,,,1971,1971,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,151.58 [134.6-171.32],151.57689,134.60460,171.31615,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1985,1985,,AFR,Africa,,,1985,1985,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,113.02 [105.02-121.45],113.01653,105.01903,121.45495,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,AFR,Africa,,,1986,1986,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,113.43 [105.63-121.84],113.42951,105.63174,121.83869,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,AFR,Africa,,,1987,1987,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,113.59 [106.07-121.87],113.59275,106.07326,121.87002,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,AFR,Africa,,,1988,1988,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,113.77 [106.37-122.01],113.77093,106.37046,122.01023,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,97.87 [92.45-103.9],97.87050,92.44739,103.90385,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,94.94 [89.63-100.76],94.93860,89.63437,100.76252,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,91.91 [86.64-97.6],91.90606,86.63630,97.59679,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,88.87 [83.58-94.38],88.87009,83.57863,94.37710,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,68.83 [57.05-84.68],68.82979,57.04649,84.68444,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,67.25 [54.42-84.95],67.25082,54.41715,84.94780,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,65.7 [51.82-85.17],65.70201,51.81942,85.16672,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,64.05 [49.02-85.62],64.05205,49.01721,85.61789,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1977,1977,,AFR,Africa,,,1977,1977,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,144.78 [131.7-159.6],144.78045,131.69547,159.60189,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1978,1978,,AFR,Africa,,,1978,1978,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,140.99 [128.51-154.8],140.98802,128.50820,154.80029,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1979,1979,,AFR,Africa,,,1979,1979,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,137.82 [126.16-150.78],137.81678,126.16200,150.78113,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1980,1980,,AFR,Africa,,,1980,1980,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,135.33 [124.15-147.48],135.32962,124.14536,147.47536,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1993,1993,,AFR,Africa,,,1993,1993,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,132.76 [125.01-141.36],132.75923,125.01029,141.36394,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1994,1994,,AFR,Africa,,,1994,1994,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,131.8 [124.17-140.26],131.79761,124.17455,140.26240,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,130.61 [123.21-138.98],130.60706,123.20904,138.97511,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1996,1996,,AFR,Africa,,,1996,1996,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,128.94 [121.66-137],128.93562,121.66319,136.99996,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,126.61 [119.45-134.42],126.60769,119.45123,134.42270,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,91.8 [84.68-99.11],91.80310,84.67592,99.11139,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,90.39 [82.81-98.27],90.38992,82.80891,98.27148,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,89.22 [81.11-97.88],89.21684,81.11464,97.88104,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,88.15 [79.38-97.8],88.15326,79.37660,97.79706,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1969,1969,,AFR,Africa,,,1969,1969,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,172.67 [154.68-194.12],172.67127,154.68352,194.12300,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1970,1970,,AFR,Africa,,,1970,1970,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,168.17 [150.63-189.01],168.17031,150.62765,189.01458,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1971,1971,,AFR,Africa,,,1971,1971,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,163.51 [146.5-183.36],163.51097,146.49643,183.35645,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1972,1972,,AFR,Africa,,,1972,1972,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,158.45 [142.15-177.53],158.44829,142.14512,177.53038,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1986,1986,,AFR,Africa,,,1986,1986,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,123.52 [115.7-131.98],123.52166,115.70202,131.98496,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1987,1987,,AFR,Africa,,,1987,1987,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,124 [116.29-132.32],124.00356,116.29304,132.32309,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1988,1988,,AFR,Africa,,,1988,1988,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,124.25 [116.74-132.54],124.25385,116.74030,132.53536,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,1989,1989,,AFR,Africa,,,1989,1989,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,124.33 [116.94-132.43],124.33294,116.94217,132.42959,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,103.73 [98.19-109.68],103.72619,98.19294,109.67507,,,
MDG_0000000001,Infant mortality rate (between birth and 11 months per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,100.75 [95.27-106.59],100.75145,95.27088,106.58914,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LMI,2010,2010,Lower-middle-income,,NGA,Nigeria,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,0.150390394,0.15039,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LMI,2010,2010,Lower-middle-income,,NGA,Nigeria,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,0.229914633,0.22991,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LMI,2010,2010,Lower-middle-income,,NGA,Nigeria,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,0.327874874,0.32787,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LMI,2015,2015,Lower-middle-income,,NGA,Nigeria,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,0.046527318,0.04653,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LMI,2015,2015,Lower-middle-income,,NGA,Nigeria,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,0.064398099,0.06440,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LMI,2015,2015,Lower-middle-income,,NGA,Nigeria,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,0.096252803,0.09625,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LMI,2015,2015,Lower-middle-income,,NGA,Nigeria,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,0.140445869,0.14045,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,NGA,Nigeria,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,0.018021614,0.01802,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,NGA,Nigeria,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,0.024123542,0.02412,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,NGA,Nigeria,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,0.031960755,0.03196,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,NGA,Nigeria,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,0.043742305,0.04374,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LMI,2019,2019,Lower-middle-income,,NGA,Nigeria,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,0.060574425,0.06057,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LMI,2000,2000,Lower-middle-income,,NGA,Nigeria,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,76393.99829,76393.99829,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LMI,2000,2000,Lower-middle-income,,NGA,Nigeria,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,75238.14741,75238.14741,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LMI,2000,2000,Lower-middle-income,,NGA,Nigeria,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,73564.17762,73564.17762,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LMI,2000,2000,Lower-middle-income,,NGA,Nigeria,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,71184.56236,71184.56236,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LMI,2005,2005,Lower-middle-income,,NGA,Nigeria,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,81083.0599,81083.05990,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LMI,2005,2005,Lower-middle-income,,NGA,Nigeria,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,80462.96991,80462.96991,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LMI,2005,2005,Lower-middle-income,,NGA,Nigeria,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,79672.37949,79672.37949,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LMI,2005,2005,Lower-middle-income,,NGA,Nigeria,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,78635.8646,78635.86460,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LMI,2010,2010,Lower-middle-income,,NGA,Nigeria,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,85574.82806,85574.82806,,,,,
